1024	2.1889584519066596
1040	2.266055045871562
1056	2.895169578622815
1088	2.210922787193974
1104	4.867605633802815
1120	3.9651821862348178
1152	3.0369959304476546
1168	4.15312499999999
1184	4.143438914027129
1216	5.336132231674037
1232	5.062302340290969
1248	4.995510833549679
1280	0.5718562874251498
1296	0.6923076923076923
1312	0.9098591549295775
1344	0.5909090909090909
1360	0.9487179487179487
1376	0.524390243902439
1408	1.0091954022988505
1424	0.7619047619047619
1440	2.013687600644122
1472	2.9905478572083886
1488	1.583959899749374
1504	2.789981447124297
1536	0.43902439024390244
1552	0.2
1568	0.7547169811320755
1616	0.3333333333333333
1632	0.7777777777777778
1664	1.018181818181818
1680	1.75
1696	1.4863013698630132
1728	2.0877025738798873
1744	1.8333333333333333
1760	1.8231046931407937
1920	2.3333333333333335
1952	2.0
1984	3.357142857142857
2016	1.2222222222222223
2048	1.9927025666834424
2064	1.8815261044176708
2080	2.467812500000011
2112	1.8721881390593056
2128	4.406296851574213
2144	3.4041316978695946
2176	2.628378378378383
2192	3.592550790067721
2208	3.654673195656801
2240	4.599533202830822
2256	4.4071389940508485
2272	4.214805507565068
2304	0.3636363636363636
2320	0.1724137931034483
2336	0.8266666666666667
2368	0.25
2384	0.375
2400	0.1
2432	1.1410256410256407
2448	0.9722222222222224
2464	1.6426512968299705
2496	2.758862485391504
2512	1.4573170731707321
2528	2.5746691871455636
2560	1.8333333333333333
2592	2.0
2688	1.5
2704	1.5
2720	2.6666666666666665
2752	3.3448275862068964
2768	2.5
2784	3.0285714285714285
3072	0.9273743016759777
3088	1.588235294117647
3104	2.2151898734177218
3136	1.0000000000000002
3152	3.7837837837837838
3168	3.1142857142857143
3200	2.1267605633802824
3216	2.8684210526315796
3232	2.7419354838709675
3264	3.9142888680390735
3280	4.055147058823529
3296	3.364351693465617
3328	1.0
3360	3.0
3408	2.0
3456	5.0
3488	2.0
3520	4.127906976744185
3536	2.0
3552	3.1363636363636362
5120	1.8555555555555556
5136	1.8571428571428572
5152	2.149892933618848
5184	2.331168831168831
5200	4.299999999999999
5216	3.5519125683060104
5248	2.3653061224489775
5264	3.8129032258064517
5280	3.495634309193631
5312	4.44818969780581
5328	4.538573508005826
5344	4.330025073129979
5376	0.024390243902439025
5392	0.5
5456	0.5555555555555556
5504	0.23529411764705882
5520	0.46153846153846156
5536	0.7058823529411766
5568	0.9087974172719936
5584	0.6444444444444445
5600	0.9364548494983281
5760	2.0
5824	0.6969696969696971
5840	0.6
6144	1.9184782608695652
6160	0.8275862068965517
6176	2.046948356807513
6208	1.8656716417910448
6224	3.3181818181818183
6240	3.1285714285714286
6272	2.1435185185185195
6288	3.1511627906976742
6304	3.4023668639053257
6336	3.9570588673066927
6352	4.125842696629215
6368	3.9794823232323173
6400	0.06666666666666667
6432	0.2857142857142857
6592	0.5972850678733034
6608	0.36363636363636365
6624	0.5471698113207547
7168	0.6363636363636364
7200	0.5
7248	5.0
7296	0.6
7312	5.0
7360	3.047477744807123
7376	5.416666666666667
7392	2.0624999999999996
9216	2.0
9232	2.0
9248	2.107142857142858
9280	2.5714285714285716
9296	5.333333333333333
9312	4.421052631578948
9344	2.4857142857142853
9360	3.857142857142857
9376	3.624
9408	4.118993135011434
9424	4.790697674418604
9440	4.326582278481015
9632	7.0
9664	1.5
9696	2.3333333333333335
10240	2.4
10256	4.0
10272	2.1
10304	2.0
10336	6.0
10368	3.4
10384	6.0
10400	3.130434782608696
10432	4.409381663113005
10448	4.6923076923076925
10464	4.163461538461537
13312	2.0
13344	2.0
13408	2.0
